Municipio;Nacionalidad;Sexo;Destino;Total
16125 Minglanilla;Total;Total;Misma comunidad autónoma, distinta provincia;""
16125 Minglanilla;Total;Total;Otra comunidad autónoma;""
16125 Minglanilla;Total;Total;Extranjero;""
16126 Mira;Total;Total;Misma provincia;""
16126 Mira;Total;Total;Misma comunidad autónoma, distinta provincia;""
16126 Mira;Total;Total;Otra comunidad autónoma;""
16126 Mira;Total;Total;Extranjero;""
16128 Monreal del Llano;Total;Total;Misma provincia;""
16128 Monreal del Llano;Total;Total;Misma comunidad autónoma, distinta provincia;""
16128 Monreal del Llano;Total;Total;Otra comunidad autónoma;""
16128 Monreal del Llano;Total;Total;Extranjero;""
16129 Montalbanejo;Total;Total;Misma provincia;""
16129 Montalbanejo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16129 Montalbanejo;Total;Total;Otra comunidad autónoma;""
16129 Montalbanejo;Total;Total;Extranjero;""
16130 Montalbo;Total;Total;Misma provincia;""
16130 Montalbo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16130 Montalbo;Total;Total;Otra comunidad autónoma;""
16130 Montalbo;Total;Total;Extranjero;""
16131 Monteagudo de las Salinas;Total;Total;Misma provincia;""
16131 Monteagudo de las Salinas;Total;Total;Misma comunidad autónoma, distinta provincia;""
16131 Monteagudo de las Salinas;Total;Total;Otra comunidad autónoma;""
16131 Monteagudo de las Salinas;Total;Total;Extranjero;""
16132 Mota de Altarejos;Total;Total;Misma provincia;""
16132 Mota de Altarejos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16132 Mota de Altarejos;Total;Total;Otra comunidad autónoma;""
16132 Mota de Altarejos;Total;Total;Extranjero;""
16133 Mota del Cuervo;Total;Total;Misma provincia;""
16133 Mota del Cuervo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16133 Mota del Cuervo;Total;Total;Otra comunidad autónoma;""
16133 Mota del Cuervo;Total;Total;Extranjero;""
16134 Motilla del Palancar;Total;Total;Misma provincia;""
16134 Motilla del Palancar;Total;Total;Misma comunidad autónoma, distinta provincia;""
16134 Motilla del Palancar;Total;Total;Otra comunidad autónoma;""
16134 Motilla del Palancar;Total;Total;Extranjero;""
16135 Moya;Total;Total;Misma provincia;""
16135 Moya;Total;Total;Misma comunidad autónoma, distinta provincia;""
16135 Moya;Total;Total;Otra comunidad autónoma;""
16135 Moya;Total;Total;Extranjero;""
16137 Narboneta;Total;Total;Misma provincia;""
16137 Narboneta;Total;Total;Misma comunidad autónoma, distinta provincia;""
16137 Narboneta;Total;Total;Otra comunidad autónoma;""
16137 Narboneta;Total;Total;Extranjero;""
16139 Olivares de Júcar;Total;Total;Misma provincia;""
16139 Olivares de Júcar;Total;Total;Misma comunidad autónoma, distinta provincia;""
16139 Olivares de Júcar;Total;Total;Otra comunidad autónoma;""
16139 Olivares de Júcar;Total;Total;Extranjero;""
16140 Olmeda de la Cuesta;Total;Total;Misma provincia;""
16140 Olmeda de la Cuesta;Total;Total;Misma comunidad autónoma, distinta provincia;""
16140 Olmeda de la Cuesta;Total;Total;Otra comunidad autónoma;""
16140 Olmeda de la Cuesta;Total;Total;Extranjero;""
16141 Olmeda del Rey;Total;Total;Misma provincia;""
16141 Olmeda del Rey;Total;Total;Misma comunidad autónoma, distinta provincia;""
16141 Olmeda del Rey;Total;Total;Otra comunidad autónoma;""
16141 Olmeda del Rey;Total;Total;Extranjero;""
16142 Olmedilla de Alarcón;Total;Total;Misma provincia;""
16142 Olmedilla de Alarcón;Total;Total;Misma comunidad autónoma, distinta provincia;""
16142 Olmedilla de Alarcón;Total;Total;Otra comunidad autónoma;""
16142 Olmedilla de Alarcón;Total;Total;Extranjero;""
16143 Olmedilla de Eliz;Total;Total;Misma provincia;""
16143 Olmedilla de Eliz;Total;Total;Misma comunidad autónoma, distinta provincia;""
16143 Olmedilla de Eliz;Total;Total;Otra comunidad autónoma;""
16143 Olmedilla de Eliz;Total;Total;Extranjero;""
16145 Osa de la Vega;Total;Total;Misma provincia;""
16145 Osa de la Vega;Total;Total;Misma comunidad autónoma, distinta provincia;""
16145 Osa de la Vega;Total;Total;Otra comunidad autónoma;""
16145 Osa de la Vega;Total;Total;Extranjero;""
16146 Pajarón;Total;Total;Misma provincia;""
16146 Pajarón;Total;Total;Misma comunidad autónoma, distinta provincia;""
16146 Pajarón;Total;Total;Otra comunidad autónoma;""
16146 Pajarón;Total;Total;Extranjero;""
16147 Pajaroncillo;Total;Total;Misma provincia;""
16147 Pajaroncillo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16147 Pajaroncillo;Total;Total;Otra comunidad autónoma;""
16147 Pajaroncillo;Total;Total;Extranjero;""
16148 Palomares del Campo;Total;Total;Misma provincia;""
16148 Palomares del Campo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16148 Palomares del Campo;Total;Total;Otra comunidad autónoma;""
16148 Palomares del Campo;Total;Total;Extranjero;""
16149 Palomera;Total;Total;Misma provincia;""
16149 Palomera;Total;Total;Misma comunidad autónoma, distinta provincia;""
16149 Palomera;Total;Total;Otra comunidad autónoma;""
16149 Palomera;Total;Total;Extranjero;""
16150 Paracuellos;Total;Total;Misma provincia;""
16150 Paracuellos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16150 Paracuellos;Total;Total;Otra comunidad autónoma;""
16150 Paracuellos;Total;Total;Extranjero;""
16151 Paredes;Total;Total;Misma provincia;""
16151 Paredes;Total;Total;Misma comunidad autónoma, distinta provincia;""
16151 Paredes;Total;Total;Otra comunidad autónoma;""
16151 Paredes;Total;Total;Extranjero;""
16152 Parra de las Vegas, La;Total;Total;Misma provincia;""
16152 Parra de las Vegas, La;Total;Total;Misma comunidad autónoma, distinta provincia;""
16152 Parra de las Vegas, La;Total;Total;Otra comunidad autónoma;""
16152 Parra de las Vegas, La;Total;Total;Extranjero;""
16153 Pedernoso, El;Total;Total;Misma provincia;""
16153 Pedernoso, El;Total;Total;Misma comunidad autónoma, distinta provincia;""
16153 Pedernoso, El;Total;Total;Otra comunidad autónoma;""
16153 Pedernoso, El;Total;Total;Extranjero;""
16154 Pedroñeras, Las;Total;Total;Misma provincia;""
16154 Pedroñeras, Las;Total;Total;Misma comunidad autónoma, distinta provincia;""
16154 Pedroñeras, Las;Total;Total;Otra comunidad autónoma;""
16154 Pedroñeras, Las;Total;Total;Extranjero;""
16155 Peral, El;Total;Total;Misma provincia;""
16155 Peral, El;Total;Total;Misma comunidad autónoma, distinta provincia;""
16155 Peral, El;Total;Total;Otra comunidad autónoma;""
16155 Peral, El;Total;Total;Extranjero;""
16156 Peraleja, La;Total;Total;Misma provincia;""
16156 Peraleja, La;Total;Total;Misma comunidad autónoma, distinta provincia;""
16156 Peraleja, La;Total;Total;Otra comunidad autónoma;""
16156 Peraleja, La;Total;Total;Extranjero;""
16157 Pesquera, La;Total;Total;Misma provincia;""
16157 Pesquera, La;Total;Total;Misma comunidad autónoma, distinta provincia;""
16157 Pesquera, La;Total;Total;Otra comunidad autónoma;""
16157 Pesquera, La;Total;Total;Extranjero;""
16158 Picazo, El;Total;Total;Misma provincia;""
16158 Picazo, El;Total;Total;Misma comunidad autónoma, distinta provincia;""
16158 Picazo, El;Total;Total;Otra comunidad autónoma;""
16158 Picazo, El;Total;Total;Extranjero;""
16159 Pinarejo;Total;Total;Misma provincia;""
16159 Pinarejo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16159 Pinarejo;Total;Total;Otra comunidad autónoma;""
16159 Pinarejo;Total;Total;Extranjero;""
16160 Pineda de Gigüela;Total;Total;Misma provincia;""
16160 Pineda de Gigüela;Total;Total;Misma comunidad autónoma, distinta provincia;""
16160 Pineda de Gigüela;Total;Total;Otra comunidad autónoma;""
16160 Pineda de Gigüela;Total;Total;Extranjero;""
16161 Piqueras del Castillo;Total;Total;Misma provincia;""
16161 Piqueras del Castillo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16161 Piqueras del Castillo;Total;Total;Otra comunidad autónoma;""
16161 Piqueras del Castillo;Total;Total;Extranjero;""
16162 Portalrubio de Guadamejud;Total;Total;Misma provincia;""
16162 Portalrubio de Guadamejud;Total;Total;Misma comunidad autónoma, distinta provincia;""
16162 Portalrubio de Guadamejud;Total;Total;Otra comunidad autónoma;""
16162 Portalrubio de Guadamejud;Total;Total;Extranjero;""
16163 Portilla;Total;Total;Misma provincia;""
16163 Portilla;Total;Total;Misma comunidad autónoma, distinta provincia;""
16163 Portilla;Total;Total;Otra comunidad autónoma;""
16163 Portilla;Total;Total;Extranjero;""
16165 Poyatos;Total;Total;Misma provincia;""
16165 Poyatos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16165 Poyatos;Total;Total;Otra comunidad autónoma;""
16165 Poyatos;Total;Total;Extranjero;""
16166 Pozoamargo;Total;Total;Misma provincia;""
16166 Pozoamargo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16166 Pozoamargo;Total;Total;Otra comunidad autónoma;""
16166 Pozoamargo;Total;Total;Extranjero;""
16908 Pozorrubielos de la Mancha;Total;Total;Misma provincia;""
16908 Pozorrubielos de la Mancha;Total;Total;Misma comunidad autónoma, distinta provincia;""
16908 Pozorrubielos de la Mancha;Total;Total;Otra comunidad autónoma;""
16908 Pozorrubielos de la Mancha;Total;Total;Extranjero;""
16167 Pozorrubio de Santiago;Total;Total;Misma provincia;""
16167 Pozorrubio de Santiago;Total;Total;Misma comunidad autónoma, distinta provincia;""
16167 Pozorrubio de Santiago;Total;Total;Otra comunidad autónoma;""
16167 Pozorrubio de Santiago;Total;Total;Extranjero;""
16169 Pozuelo, El;Total;Total;Misma provincia;""
16169 Pozuelo, El;Total;Total;Misma comunidad autónoma, distinta provincia;""
16169 Pozuelo, El;Total;Total;Otra comunidad autónoma;""
16169 Pozuelo, El;Total;Total;Extranjero;""
16170 Priego;Total;Total;Misma provincia;""
16170 Priego;Total;Total;Misma comunidad autónoma, distinta provincia;""
16170 Priego;Total;Total;Otra comunidad autónoma;""
16170 Priego;Total;Total;Extranjero;""
16171 Provencio, El;Total;Total;Misma provincia;""
16171 Provencio, El;Total;Total;Misma comunidad autónoma, distinta provincia;""
16171 Provencio, El;Total;Total;Otra comunidad autónoma;""
16171 Provencio, El;Total;Total;Extranjero;""
16172 Puebla de Almenara;Total;Total;Misma provincia;""
16172 Puebla de Almenara;Total;Total;Misma comunidad autónoma, distinta provincia;""
16172 Puebla de Almenara;Total;Total;Otra comunidad autónoma;""
16172 Puebla de Almenara;Total;Total;Extranjero;""
16174 Puebla del Salvador;Total;Total;Misma provincia;""
16174 Puebla del Salvador;Total;Total;Misma comunidad autónoma, distinta provincia;""
16174 Puebla del Salvador;Total;Total;Otra comunidad autónoma;""
16174 Puebla del Salvador;Total;Total;Extranjero;""
16175 Quintanar del Rey;Total;Total;Misma provincia;""
16175 Quintanar del Rey;Total;Total;Misma comunidad autónoma, distinta provincia;""
16175 Quintanar del Rey;Total;Total;Otra comunidad autónoma;""
16175 Quintanar del Rey;Total;Total;Extranjero;""
16176 Rada de Haro;Total;Total;Misma provincia;""
16176 Rada de Haro;Total;Total;Misma comunidad autónoma, distinta provincia;""
16176 Rada de Haro;Total;Total;Otra comunidad autónoma;""
16176 Rada de Haro;Total;Total;Extranjero;""
16177 Reíllo;Total;Total;Misma provincia;""
16177 Reíllo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16177 Reíllo;Total;Total;Otra comunidad autónoma;""
16177 Reíllo;Total;Total;Extranjero;""
16181 Rozalén del Monte;Total;Total;Misma provincia;""
16181 Rozalén del Monte;Total;Total;Misma comunidad autónoma, distinta provincia;""
16181 Rozalén del Monte;Total;Total;Otra comunidad autónoma;""
16181 Rozalén del Monte;Total;Total;Extranjero;""
16185 Saceda-Trasierra;Total;Total;Misma provincia;""
16185 Saceda-Trasierra;Total;Total;Misma comunidad autónoma, distinta provincia;""
16185 Saceda-Trasierra;Total;Total;Otra comunidad autónoma;""
16185 Saceda-Trasierra;Total;Total;Extranjero;""
16186 Saelices;Total;Total;Misma provincia;""
16186 Saelices;Total;Total;Misma comunidad autónoma, distinta provincia;""
16186 Saelices;Total;Total;Otra comunidad autónoma;""
16186 Saelices;Total;Total;Extranjero;""
16187 Salinas del Manzano;Total;Total;Misma provincia;""
16187 Salinas del Manzano;Total;Total;Misma comunidad autónoma, distinta provincia;""
16187 Salinas del Manzano;Total;Total;Otra comunidad autónoma;""
16187 Salinas del Manzano;Total;Total;Extranjero;""
16188 Salmeroncillos;Total;Total;Misma provincia;""
16188 Salmeroncillos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16188 Salmeroncillos;Total;Total;Otra comunidad autónoma;""
16188 Salmeroncillos;Total;Total;Extranjero;""
16189 Salvacañete;Total;Total;Misma provincia;""
16189 Salvacañete;Total;Total;Misma comunidad autónoma, distinta provincia;""
16189 Salvacañete;Total;Total;Otra comunidad autónoma;""
16189 Salvacañete;Total;Total;Extranjero;""
16190 San Clemente;Total;Total;Misma provincia;""
16190 San Clemente;Total;Total;Misma comunidad autónoma, distinta provincia;""
16190 San Clemente;Total;Total;Otra comunidad autónoma;""
16190 San Clemente;Total;Total;Extranjero;""
16191 San Lorenzo de la Parrilla;Total;Total;Misma provincia;""
16191 San Lorenzo de la Parrilla;Total;Total;Misma comunidad autónoma, distinta provincia;""
16191 San Lorenzo de la Parrilla;Total;Total;Otra comunidad autónoma;""
16191 San Lorenzo de la Parrilla;Total;Total;Extranjero;""
16192 San Martín de Boniches;Total;Total;Misma provincia;""
16192 San Martín de Boniches;Total;Total;Misma comunidad autónoma, distinta provincia;""
16192 San Martín de Boniches;Total;Total;Otra comunidad autónoma;""
16192 San Martín de Boniches;Total;Total;Extranjero;""
16193 San Pedro Palmiches;Total;Total;Misma provincia;""
16193 San Pedro Palmiches;Total;Total;Misma comunidad autónoma, distinta provincia;""
16193 San Pedro Palmiches;Total;Total;Otra comunidad autónoma;""
16193 San Pedro Palmiches;Total;Total;Extranjero;""
16194 Santa Cruz de Moya;Total;Total;Misma provincia;""
16194 Santa Cruz de Moya;Total;Total;Misma comunidad autónoma, distinta provincia;""
16194 Santa Cruz de Moya;Total;Total;Otra comunidad autónoma;""
16194 Santa Cruz de Moya;Total;Total;Extranjero;""
16196 Santa María de los Llanos;Total;Total;Misma provincia;""
16196 Santa María de los Llanos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16196 Santa María de los Llanos;Total;Total;Otra comunidad autónoma;""
16196 Santa María de los Llanos;Total;Total;Extranjero;""
16195 Santa María del Campo Rus;Total;Total;Misma provincia;""
16195 Santa María del Campo Rus;Total;Total;Misma comunidad autónoma, distinta provincia;""
16195 Santa María del Campo Rus;Total;Total;Otra comunidad autónoma;""
16195 Santa María del Campo Rus;Total;Total;Extranjero;""
16197 Santa María del Val;Total;Total;Misma provincia;""
16197 Santa María del Val;Total;Total;Misma comunidad autónoma, distinta provincia;""
16197 Santa María del Val;Total;Total;Otra comunidad autónoma;""
16197 Santa María del Val;Total;Total;Extranjero;""
16198 Sisante;Total;Total;Misma provincia;""
16198 Sisante;Total;Total;Misma comunidad autónoma, distinta provincia;""
16198 Sisante;Total;Total;Otra comunidad autónoma;""
16198 Sisante;Total;Total;Extranjero;""
16199 Solera de Gabaldón;Total;Total;Misma provincia;""
16199 Solera de Gabaldón;Total;Total;Misma comunidad autónoma, distinta provincia;""
16199 Solera de Gabaldón;Total;Total;Otra comunidad autónoma;""
16199 Solera de Gabaldón;Total;Total;Extranjero;""
16909 Sotorribas;Total;Total;Misma provincia;""
16909 Sotorribas;Total;Total;Misma comunidad autónoma, distinta provincia;""
16909 Sotorribas;Total;Total;Otra comunidad autónoma;""
16909 Sotorribas;Total;Total;Extranjero;""
16202 Talayuelas;Total;Total;Misma provincia;""
16202 Talayuelas;Total;Total;Misma comunidad autónoma, distinta provincia;""
16202 Talayuelas;Total;Total;Otra comunidad autónoma;""
16202 Talayuelas;Total;Total;Extranjero;""
16203 Tarancón;Total;Total;Misma provincia;""
16203 Tarancón;Total;Total;Misma comunidad autónoma, distinta provincia;""
16203 Tarancón;Total;Total;Otra comunidad autónoma;""
16203 Tarancón;Total;Total;Extranjero;""
16204 Tébar;Total;Total;Misma provincia;""
16204 Tébar;Total;Total;Misma comunidad autónoma, distinta provincia;""
16204 Tébar;Total;Total;Otra comunidad autónoma;""
16204 Tébar;Total;Total;Extranjero;""
16205 Tejadillos;Total;Total;Misma provincia;""
16205 Tejadillos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16205 Tejadillos;Total;Total;Otra comunidad autónoma;""
16205 Tejadillos;Total;Total;Extranjero;""
16206 Tinajas;Total;Total;Misma provincia;""
16206 Tinajas;Total;Total;Misma comunidad autónoma, distinta provincia;""
16206 Tinajas;Total;Total;Otra comunidad autónoma;""
16206 Tinajas;Total;Total;Extranjero;""
16209 Torralba;Total;Total;Misma provincia;""
16209 Torralba;Total;Total;Misma comunidad autónoma, distinta provincia;""
16209 Torralba;Total;Total;Otra comunidad autónoma;""
16209 Torralba;Total;Total;Extranjero;""
16211 Torrejoncillo del Rey;Total;Total;Misma provincia;""
16211 Torrejoncillo del Rey;Total;Total;Misma comunidad autónoma, distinta provincia;""
16211 Torrejoncillo del Rey;Total;Total;Otra comunidad autónoma;""
16211 Torrejoncillo del Rey;Total;Total;Extranjero;""
16212 Torrubia del Campo;Total;Total;Misma provincia;""
16212 Torrubia del Campo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16212 Torrubia del Campo;Total;Total;Otra comunidad autónoma;""
16212 Torrubia del Campo;Total;Total;Extranjero;""
16213 Torrubia del Castillo;Total;Total;Misma provincia;""
16213 Torrubia del Castillo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16213 Torrubia del Castillo;Total;Total;Otra comunidad autónoma;""
16213 Torrubia del Castillo;Total;Total;Extranjero;""
16215 Tragacete;Total;Total;Misma provincia;""
16215 Tragacete;Total;Total;Misma comunidad autónoma, distinta provincia;""
16215 Tragacete;Total;Total;Otra comunidad autónoma;""
16215 Tragacete;Total;Total;Extranjero;""
16216 Tresjuncos;Total;Total;Misma provincia;""
16216 Tresjuncos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16216 Tresjuncos;Total;Total;Otra comunidad autónoma;""
16216 Tresjuncos;Total;Total;Extranjero;""
16217 Tribaldos;Total;Total;Misma provincia;""
16217 Tribaldos;Total;Total;Misma comunidad autónoma, distinta provincia;""
16217 Tribaldos;Total;Total;Otra comunidad autónoma;""
16217 Tribaldos;Total;Total;Extranjero;""
16218 Uclés;Total;Total;Misma provincia;""
16218 Uclés;Total;Total;Misma comunidad autónoma, distinta provincia;""
16218 Uclés;Total;Total;Otra comunidad autónoma;""
16218 Uclés;Total;Total;Extranjero;""
16219 Uña;Total;Total;Misma provincia;""
16219 Uña;Total;Total;Misma comunidad autónoma, distinta provincia;""
16219 Uña;Total;Total;Otra comunidad autónoma;""
16219 Uña;Total;Total;Extranjero;""
16906 Valdecolmenas, Los;Total;Total;Misma provincia;""
16906 Valdecolmenas, Los;Total;Total;Misma comunidad autónoma, distinta provincia;""
16906 Valdecolmenas, Los;Total;Total;Otra comunidad autónoma;""
16906 Valdecolmenas, Los;Total;Total;Extranjero;""
16224 Valdemeca;Total;Total;Misma provincia;""
16224 Valdemeca;Total;Total;Misma comunidad autónoma, distinta provincia;""
16224 Valdemeca;Total;Total;Otra comunidad autónoma;""
16224 Valdemeca;Total;Total;Extranjero;""
16225 Valdemorillo de la Sierra;Total;Total;Misma provincia;""
16225 Valdemorillo de la Sierra;Total;Total;Misma comunidad autónoma, distinta provincia;""
16225 Valdemorillo de la Sierra;Total;Total;Otra comunidad autónoma;""
16225 Valdemorillo de la Sierra;Total;Total;Extranjero;""
16227 Valdemoro-Sierra;Total;Total;Misma provincia;""
16227 Valdemoro-Sierra;Total;Total;Misma comunidad autónoma, distinta provincia;""
16227 Valdemoro-Sierra;Total;Total;Otra comunidad autónoma;""
16227 Valdemoro-Sierra;Total;Total;Extranjero;""
16228 Valdeolivas;Total;Total;Misma provincia;""
16228 Valdeolivas;Total;Total;Misma comunidad autónoma, distinta provincia;""
16228 Valdeolivas;Total;Total;Otra comunidad autónoma;""
16228 Valdeolivas;Total;Total;Extranjero;""
16902 Valdetórtola;Total;Total;Misma provincia;""
16902 Valdetórtola;Total;Total;Misma comunidad autónoma, distinta provincia;""
16902 Valdetórtola;Total;Total;Otra comunidad autónoma;""
16902 Valdetórtola;Total;Total;Extranjero;""
16903 Valeras, Las;Total;Total;Misma provincia;""
16903 Valeras, Las;Total;Total;Misma comunidad autónoma, distinta provincia;""
16903 Valeras, Las;Total;Total;Otra comunidad autónoma;""
16903 Valeras, Las;Total;Total;Extranjero;""
16231 Valhermoso de la Fuente;Total;Total;Misma provincia;""
16231 Valhermoso de la Fuente;Total;Total;Misma comunidad autónoma, distinta provincia;""
16231 Valhermoso de la Fuente;Total;Total;Otra comunidad autónoma;""
16231 Valhermoso de la Fuente;Total;Total;Extranjero;""
16173 Valle de Altomira, El;Total;Total;Misma provincia;""
16173 Valle de Altomira, El;Total;Total;Misma comunidad autónoma, distinta provincia;""
16173 Valle de Altomira, El;Total;Total;Otra comunidad autónoma;""
16173 Valle de Altomira, El;Total;Total;Extranjero;""
16234 Valsalobre;Total;Total;Misma provincia;""
16234 Valsalobre;Total;Total;Misma comunidad autónoma, distinta provincia;""
16234 Valsalobre;Total;Total;Otra comunidad autónoma;""
16234 Valsalobre;Total;Total;Extranjero;""
16236 Valverde de Júcar;Total;Total;Misma provincia;""
16236 Valverde de Júcar;Total;Total;Misma comunidad autónoma, distinta provincia;""
16236 Valverde de Júcar;Total;Total;Otra comunidad autónoma;""
16236 Valverde de Júcar;Total;Total;Extranjero;""
16237 Valverdejo;Total;Total;Misma provincia;""
16237 Valverdejo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16237 Valverdejo;Total;Total;Otra comunidad autónoma;""
16237 Valverdejo;Total;Total;Extranjero;""
16238 Vara de Rey;Total;Total;Misma provincia;""
16238 Vara de Rey;Total;Total;Misma comunidad autónoma, distinta provincia;""
16238 Vara de Rey;Total;Total;Otra comunidad autónoma;""
16238 Vara de Rey;Total;Total;Extranjero;""
16239 Vega del Codorno;Total;Total;Misma provincia;""
16239 Vega del Codorno;Total;Total;Misma comunidad autónoma, distinta provincia;""
16239 Vega del Codorno;Total;Total;Otra comunidad autónoma;""
16239 Vega del Codorno;Total;Total;Extranjero;""
16240 Vellisca;Total;Total;Misma provincia;""
16240 Vellisca;Total;Total;Misma comunidad autónoma, distinta provincia;""
16240 Vellisca;Total;Total;Otra comunidad autónoma;""
16240 Vellisca;Total;Total;Extranjero;""
16242 Villaconejos de Trabaque;Total;Total;Misma provincia;""
16242 Villaconejos de Trabaque;Total;Total;Misma comunidad autónoma, distinta provincia;""
16242 Villaconejos de Trabaque;Total;Total;Otra comunidad autónoma;""
16242 Villaconejos de Trabaque;Total;Total;Extranjero;""
16243 Villaescusa de Haro;Total;Total;Misma provincia;""
16243 Villaescusa de Haro;Total;Total;Misma comunidad autónoma, distinta provincia;""
16243 Villaescusa de Haro;Total;Total;Otra comunidad autónoma;""
16243 Villaescusa de Haro;Total;Total;Extranjero;""
16244 Villagarcía del Llano;Total;Total;Misma provincia;""
16244 Villagarcía del Llano;Total;Total;Misma comunidad autónoma, distinta provincia;""
16244 Villagarcía del Llano;Total;Total;Otra comunidad autónoma;""
16244 Villagarcía del Llano;Total;Total;Extranjero;""
16245 Villalba de la Sierra;Total;Total;Misma provincia;""
16245 Villalba de la Sierra;Total;Total;Misma comunidad autónoma, distinta provincia;""
16245 Villalba de la Sierra;Total;Total;Otra comunidad autónoma;""
16245 Villalba de la Sierra;Total;Total;Extranjero;""
16246 Villalba del Rey;Total;Total;Misma provincia;""
16246 Villalba del Rey;Total;Total;Misma comunidad autónoma, distinta provincia;""
16246 Villalba del Rey;Total;Total;Otra comunidad autónoma;""
16246 Villalba del Rey;Total;Total;Extranjero;""
16247 Villalgordo del Marquesado;Total;Total;Misma provincia;""
16247 Villalgordo del Marquesado;Total;Total;Misma comunidad autónoma, distinta provincia;""
16247 Villalgordo del Marquesado;Total;Total;Otra comunidad autónoma;""
16247 Villalgordo del Marquesado;Total;Total;Extranjero;""
16248 Villalpardo;Total;Total;Misma provincia;""
16248 Villalpardo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16248 Villalpardo;Total;Total;Otra comunidad autónoma;""
16248 Villalpardo;Total;Total;Extranjero;""
16249 Villamayor de Santiago;Total;Total;Misma provincia;""
16249 Villamayor de Santiago;Total;Total;Misma comunidad autónoma, distinta provincia;""
16249 Villamayor de Santiago;Total;Total;Otra comunidad autónoma;""
16249 Villamayor de Santiago;Total;Total;Extranjero;""
16250 Villanueva de Guadamejud;Total;Total;Misma provincia;""
16250 Villanueva de Guadamejud;Total;Total;Misma comunidad autónoma, distinta provincia;""
16250 Villanueva de Guadamejud;Total;Total;Otra comunidad autónoma;""
16250 Villanueva de Guadamejud;Total;Total;Extranjero;""
16251 Villanueva de la Jara;Total;Total;Misma provincia;""
16251 Villanueva de la Jara;Total;Total;Misma comunidad autónoma, distinta provincia;""
16251 Villanueva de la Jara;Total;Total;Otra comunidad autónoma;""
16251 Villanueva de la Jara;Total;Total;Extranjero;""
16253 Villar de Cañas;Total;Total;Misma provincia;""
16253 Villar de Cañas;Total;Total;Misma comunidad autónoma, distinta provincia;""
16253 Villar de Cañas;Total;Total;Otra comunidad autónoma;""
16253 Villar de Cañas;Total;Total;Extranjero;""
16254 Villar de Domingo García;Total;Total;Misma provincia;""
16254 Villar de Domingo García;Total;Total;Misma comunidad autónoma, distinta provincia;""
16254 Villar de Domingo García;Total;Total;Otra comunidad autónoma;""
16254 Villar de Domingo García;Total;Total;Extranjero;""
16255 Villar de la Encina;Total;Total;Misma provincia;""
16255 Villar de la Encina;Total;Total;Misma comunidad autónoma, distinta provincia;""
16255 Villar de la Encina;Total;Total;Otra comunidad autónoma;""
16255 Villar de la Encina;Total;Total;Extranjero;""
16263 Villar de Olalla;Total;Total;Misma provincia;""
16263 Villar de Olalla;Total;Total;Misma comunidad autónoma, distinta provincia;""
16263 Villar de Olalla;Total;Total;Otra comunidad autónoma;""
16263 Villar de Olalla;Total;Total;Extranjero;""
16258 Villar del Humo;Total;Total;Misma provincia;""
16258 Villar del Humo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16258 Villar del Humo;Total;Total;Otra comunidad autónoma;""
16258 Villar del Humo;Total;Total;Extranjero;""
16259 Villar del Infantado;Total;Total;Misma provincia;""
16259 Villar del Infantado;Total;Total;Misma comunidad autónoma, distinta provincia;""
16259 Villar del Infantado;Total;Total;Otra comunidad autónoma;""
16259 Villar del Infantado;Total;Total;Extranjero;""
16910 Villar y Velasco;Total;Total;Misma provincia;""
16910 Villar y Velasco;Total;Total;Misma comunidad autónoma, distinta provincia;""
16910 Villar y Velasco;Total;Total;Otra comunidad autónoma;""
16910 Villar y Velasco;Total;Total;Extranjero;""
16264 Villarejo de Fuentes;Total;Total;Misma provincia;""
16264 Villarejo de Fuentes;Total;Total;Misma comunidad autónoma, distinta provincia;""
16264 Villarejo de Fuentes;Total;Total;Otra comunidad autónoma;""
16264 Villarejo de Fuentes;Total;Total;Extranjero;""
16265 Villarejo de la Peñuela;Total;Total;Misma provincia;""
16265 Villarejo de la Peñuela;Total;Total;Misma comunidad autónoma, distinta provincia;""
16265 Villarejo de la Peñuela;Total;Total;Otra comunidad autónoma;""
16265 Villarejo de la Peñuela;Total;Total;Extranjero;""
16266 Villarejo-Periesteban;Total;Total;Misma provincia;""
16266 Villarejo-Periesteban;Total;Total;Misma comunidad autónoma, distinta provincia;""
16266 Villarejo-Periesteban;Total;Total;Otra comunidad autónoma;""
